Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
23	Spectrogram 1	1	117.0	120.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9553	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	117.0
24	Spectrogram 1	1	120.0	123.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9875	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	120.0
25	Spectrogram 1	1	123.0	126.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9468	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	123.0
26	Spectrogram 1	1	126.0	129.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9296	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	126.0
27	Spectrogram 1	1	132.0	135.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9875	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	132.0
28	Spectrogram 1	1	135.0	138.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9848	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	135.0
29	Spectrogram 1	1	141.0	144.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9659	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	141.0
30	Spectrogram 1	1	147.0	150.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9958	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	147.0
31	Spectrogram 1	1	150.0	153.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9729	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	150.0
32	Spectrogram 1	1	153.0	156.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9914	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	153.0
33	Spectrogram 1	1	156.0	159.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9971	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	156.0
34	Spectrogram 1	1	159.0	162.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9962	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	159.0
35	Spectrogram 1	1	162.0	165.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9811	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	162.0
36	Spectrogram 1	1	168.0	171.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9725	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	168.0
37	Spectrogram 1	1	171.0	174.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.1312	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	171.0
38	Spectrogram 1	1	174.0	177.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9774	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	174.0
39	Spectrogram 1	1	189.0	192.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9086	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	189.0
40	Spectrogram 1	1	198.0	201.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9943	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	198.0
41	Spectrogram 1	1	213.0	216.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9667	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	213.0
42	Spectrogram 1	1	219.0	222.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9952	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	219.0
43	Spectrogram 1	1	231.0	234.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9972	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	231.0
44	Spectrogram 1	1	246.0	249.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9720	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	246.0
45	Spectrogram 1	1	249.0	252.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9780	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	249.0
46	Spectrogram 1	1	252.0	255.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9543	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	252.0
47	Spectrogram 1	1	258.0	261.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9791	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	258.0
48	Spectrogram 1	1	261.0	264.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9590	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	261.0
49	Spectrogram 1	1	264.0	267.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9869	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	264.0
50	Spectrogram 1	1	270.0	273.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.4341	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	270.0
51	Spectrogram 1	1	282.0	285.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9775	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	282.0
52	Spectrogram 1	1	291.0	294.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9713	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	291.0
53	Spectrogram 1	1	294.0	297.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9613	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	294.0
